t(s)	x(m)	v(m/s)
0.0007362	0.00091084	0.997821
0.0007365	0.00091114	0.997445
0.0007368	0.000911439	0.997069
0.0007371	0.000911738	0.996693
0.0007374	0.000912037	0.996317
0.0007377	0.000912336	0.99594
0.000738	0.000912634	0.995563
0.0007383	0.000912933	0.995186
0.0007386	0.000913232	0.994809
0.0007389	0.00091353	0.994431
0.0007392	0.000913828	0.994053
0.0007395	0.000914126	0.993674
0.0007398	0.000914424	0.993296
0.0007401	0.000914722	0.992916
0.0007404	0.00091502	0.992537
0.0007407	0.000915318	0.992158
0.000741	0.000915615	0.991778
0.0007413	0.000915913	0.991397
0.0007416	0.00091621	0.991017
0.0007419	0.000916508	0.990636
0.0007422	0.000916805	0.990255
0.0007425	0.000917102	0.989874
0.0007428	0.000917399	0.989492
0.0007431	0.000917695	0.98911
0.0007434	0.000917992	0.988728
0.0007437	0.000918289	0.988345
0.000744	0.000918585	0.987962
0.0007443	0.000918881	0.987579
0.0007446	0.000919178	0.987196
0.0007449	0.000919474	0.986812
0.0007452	0.00091977	0.986428
0.0007455	0.000920066	0.986044
0.0007458	0.000920361	0.985659
0.0007461	0.000920657	0.985274
0.0007464	0.000920953	0.984889
0.0007467	0.000921248	0.984503
0.000747	0.000921543	0.984117
0.0007473	0.000921838	0.983731
0.0007476	0.000922133	0.983345
0.0007479	0.000922428	0.982958
0.0007482	0.000922723	0.982571
0.0007485	0.000923018	0.982184
0.0007488	0.000923313	0.981796
0.0007491	0.000923607	0.981408
0.0007494	0.000923901	0.98102
0.0007497	0.000924196	0.980632
0.00075	0.00092449	0.980243
0.0007503	0.000924784	0.979854
0.0007506	0.000925078	0.979464
0.0007509	0.000925371	0.979075
0.0007512	0.000925665	0.978685
0.0007515	0.000925959	0.978294
0.0007518	0.000926252	0.977904
0.0007521	0.000926545	0.977513
0.0007524	0.000926839	0.977122
0.0007527	0.000927132	0.97673
0.000753	0.000927425	0.976338
0.0007533	0.000927718	0.975946
0.0007536	0.00092801	0.975554
0.0007539	0.000928303	0.975161
0.0007542	0.000928595	0.974768
0.0007545	0.000928888	0.974375
0.0007548	0.00092918	0.973981
0.0007551	0.000929472	0.973587
0.0007554	0.000929764	0.973193
0.0007557	0.000930056	0.972799
0.000756	0.000930348	0.972404
0.0007563	0.000930639	0.972009
0.0007566	0.000930931	0.971614
0.0007569	0.000931222	0.971218
0.0007572	0.000931514	0.970822
0.0007575	0.000931805	0.970426
0.0007578	0.000932096	0.970029
0.0007581	0.000932387	0.969632
0.0007584	0.000932678	0.969235
0.0007587	0.000932968	0.968838
0.000759	0.000933259	0.96844
0.0007593	0.00093355	0.968042
0.0007596	0.00093384	0.967643
0.0007599	0.00093413	0.967245
0.0007602	0.00093442	0.966846
0.0007605	0.00093471	0.966447
0.0007608	0.000935	0.966047
0.0007611	0.00093529	0.965647
0.0007614	0.000935579	0.965247
0.0007617	0.000935869	0.964846
0.000762	0.000936158	0.964446
0.0007623	0.000936448	0.964045
0.0007626	0.000936737	0.963643
0.0007629	0.000937026	0.963242
0.0007632	0.000937315	0.96284
0.0007635	0.000937604	0.962437
0.0007638	0.000937892	0.962035
0.0007641	0.000938181	0.961632
0.0007644	0.000938469	0.961229
0.0007647	0.000938758	0.960825
0.000765	0.000939046	0.960422
0.0007653	0.000939334	0.960018
0.0007656	0.000939622	0.959613
0.0007659	0.00093991	0.959209
0.0007662	0.000940197	0.958804
0.0007665	0.000940485	0.958398
0.0007668	0.000940772	0.957993
0.0007671	0.00094106	0.957587
0.0007674	0.000941347	0.957181
0.0007677	0.000941634	0.956774
0.000768	0.000941921	0.956368
0.0007683	0.000942208	0.95596
0.0007686	0.000942494	0.955553
0.0007689	0.000942781	0.955145
0.0007692	0.000943068	0.954737
0.0007695	0.000943354	0.954329
0.0007698	0.00094364	0.953921
0.0007701	0.000943926	0.953512
0.0007704	0.000944212	0.953103
0.0007707	0.000944498	0.952693
0.000771	0.000944784	0.952283
0.0007713	0.00094507	0.951873
0.0007716	0.000945355	0.951463
0.0007719	0.00094564	0.951052
0.0007722	0.000945926	0.950641
0.0007725	0.000946211	0.95023
0.0007728	0.000946496	0.949818
0.0007731	0.000946781	0.949407
0.0007734	0.000947065	0.948994
0.0007737	0.00094735	0.948582
0.000774	0.000947635	0.948169
0.0007743	0.000947919	0.947756
0.0007746	0.000948203	0.947343
0.0007749	0.000948487	0.946929
0.0007752	0.000948771	0.946515
0.0007755	0.000949055	0.946101
0.0007758	0.000949339	0.945686
0.0007761	0.000949623	0.945271
0.0007764	0.000949906	0.944856
0.0007767	0.00095019	0.94444
0.000777	0.000950473	0.944025
0.0007773	0.000950756	0.943609
0.0007776	0.000951039	0.943192
0.0007779	0.000951322	0.942775
0.0007782	0.000951605	0.942358
0.0007785	0.000951887	0.941941
0.0007788	0.00095217	0.941524
0.0007791	0.000952452	0.941106
0.0007794	0.000952735	0.940687
0.0007797	0.000953017	0.940269
0.00078	0.000953299	0.93985
0.0007803	0.000953581	0.939431
0.0007806	0.000953862	0.939012
0.0007809	0.000954144	0.938592
0.0007812	0.000954425	0.938172
0.0007815	0.000954707	0.937752
0.0007818	0.000954988	0.937331
0.0007821	0.000955269	0.93691
0.0007824	0.00095555	0.936489
0.0007827	0.000955831	0.936067
0.000783	0.000956112	0.935645
0.0007833	0.000956393	0.935223
0.0007836	0.000956673	0.934801
0.0007839	0.000956953	0.934378
0.0007842	0.000957234	0.933955
0.0007845	0.000957514	0.933532
0.0007848	0.000957794	0.933108
0.0007851	0.000958074	0.932684
0.0007854	0.000958353	0.93226
0.0007857	0.000958633	0.931835
0.000786	0.000958913	0.93141
0.0007863	0.000959192	0.930985
0.0007866	0.000959471	0.93056
0.0007869	0.00095975	0.930134
0.0007872	0.000960029	0.929708
0.0007875	0.000960308	0.929282
0.0007878	0.000960587	0.928855
0.0007881	0.000960865	0.928428
0.0007884	0.000961144	0.928001
0.0007887	0.000961422	0.927573
0.000789	0.0009617	0.927145
0.0007893	0.000961978	0.926717
0.0007896	0.000962256	0.926289
0.0007899	0.000962534	0.92586
0.0007902	0.000962812	0.925431
0.0007905	0.000963089	0.925001
0.0007908	0.000963367	0.924572
0.0007911	0.000963644	0.924142
0.0007914	0.000963921	0.923711
0.0007917	0.000964198	0.923281
0.000792	0.000964475	0.92285
0.0007923	0.000964752	0.922419
0.0007926	0.000965029	0.921987
0.0007929	0.000965305	0.921555
0.0007932	0.000965582	0.921123
0.0007935	0.000965858	0.920691
0.0007938	0.000966134	0.920258
0.0007941	0.00096641	0.919825
0.0007944	0.000966686	0.919392
0.0007947	0.000966962	0.918958
0.000795	0.000967237	0.918524
0.0007953	0.000967513	0.91809
0.0007956	0.000967788	0.917656
0.0007959	0.000968064	0.917221
0.0007962	0.000968339	0.916786
0.0007965	0.000968614	0.91635
0.0007968	0.000968888	0.915914
0.0007971	0.000969163	0.915478
0.0007974	0.000969438	0.915042
0.0007977	0.000969712	0.914605
0.000798	0.000969986	0.914168
0.0007983	0.000970261	0.913731
0.0007986	0.000970535	0.913294
0.0007989	0.000970809	0.912856
0.0007992	0.000971082	0.912418
0.0007995	0.000971356	0.911979
0.0007998	0.00097163	0.91154
0.0008001	0.000971903	0.911101
0.0008004	0.000972176	0.910662
0.0008007	0.000972449	0.910222
0.000801	0.000972722	0.909782
0.0008013	0.000972995	0.909342
0.0008016	0.000973268	0.908902
0.0008019	0.000973541	0.908461
0.0008022	0.000973813	0.908019
0.0008025	0.000974085	0.907578
0.0008028	0.000974358	0.907136
0.0008031	0.00097463	0.906694
0.0008034	0.000974902	0.906252
0.0008037	0.000975173	0.905809
0.000804	0.000975445	0.905366
0.0008043	0.000975717	0.904923
0.0008046	0.000975988	0.904479
0.0008049	0.000976259	0.904035
0.0008052	0.000976531	0.903591
0.0008055	0.000976802	0.903147
0.0008058	0.000977072	0.902702
0.0008061	0.000977343	0.902257
0.0008064	0.000977614	0.901811
0.0008067	0.000977884	0.901365
0.000807	0.000978155	0.900919
0.0008073	0.000978425	0.900473
0.0008076	0.000978695	0.900026
0.0008079	0.000978965	0.89958
0.0008082	0.000979235	0.899132
0.0008085	0.000979504	0.898685
0.0008088	0.000979774	0.898237
0.0008091	0.000980043	0.897789
0.0008094	0.000980312	0.89734
0.0008097	0.000980582	0.896892
0.00081	0.000980851	0.896443
0.0008103	0.000981119	0.895993
0.0008106	0.000981388	0.895544
0.0008109	0.000981657	0.895094
0.0008112	0.000981925	0.894643
0.0008115	0.000982194	0.894193
0.0008118	0.000982462	0.893742
0.0008121	0.00098273	0.893291
0.0008124	0.000982998	0.892839
0.0008127	0.000983266	0.892388
0.000813	0.000983533	0.891936
0.0008133	0.000983801	0.891483
0.0008136	0.000984068	0.891031
0.0008139	0.000984335	0.890578
0.0008142	0.000984602	0.890124
0.0008145	0.000984869	0.889671
0.0008148	0.000985136	0.889217
0.0008151	0.000985403	0.888763
0.0008154	0.00098567	0.888308
0.0008157	0.000985936	0.887853
0.000816	0.000986202	0.887398
0.0008163	0.000986468	0.886943
0.0008166	0.000986734	0.886487
0.0008169	0.000987	0.886031
0.0008172	0.000987266	0.885575
0.0008175	0.000987532	0.885118
0.0008178	0.000987797	0.884662
0.0008181	0.000988062	0.884204
0.0008184	0.000988328	0.883747
0.0008187	0.000988593	0.883289
0.000819	0.000988858	0.882831
0.0008193	0.000989122	0.882373
0.0008196	0.000989387	0.881914
0.0008199	0.000989651	0.881455
0.0008202	0.000989916	0.880996
0.0008205	0.00099018	0.880536
0.0008208	0.000990444	0.880076
0.0008211	0.000990708	0.879616
0.0008214	0.000990972	0.879155
0.0008217	0.000991236	0.878695
0.000822	0.000991499	0.878233
0.0008223	0.000991763	0.877772
0.0008226	0.000992026	0.87731
0.0008229	0.000992289	0.876848
0.0008232	0.000992552	0.876386
0.0008235	0.000992815	0.875923
0.0008238	0.000993077	0.875461
0.0008241	0.00099334	0.874997
0.0008244	0.000993602	0.874534
0.0008247	0.000993865	0.87407
0.000825	0.000994127	0.873606
0.0008253	0.000994389	0.873141
0.0008256	0.000994651	0.872677
0.0008259	0.000994913	0.872212
0.0008262	0.000995174	0.871746
0.0008265	0.000995436	0.871281
0.0008268	0.000995697	0.870815
0.0008271	0.000995958	0.870349
0.0008274	0.000996219	0.869882
0.0008277	0.00099648	0.869415
0.000828	0.000996741	0.868948
0.0008283	0.000997001	0.868481
0.0008286	0.000997262	0.868013
0.0008289	0.000997522	0.867545
0.0008292	0.000997782	0.867077
0.0008295	0.000998042	0.866608
0.0008298	0.000998302	0.866139
0.0008301	0.000998562	0.86567
0.0008304	0.000998822	0.8652
0.0008307	0.000999081	0.864731
0.000831	0.000999341	0.86426
0.0008313	0.0009996	0.86379
0.0008316	0.000999859	0.863319
0.0008319	0.00100012	0.862848
0.0008322	0.00100038	0.862377
0.0008325	0.00100064	0.861905
0.0008328	0.00100089	0.861433
0.0008331	0.00100115	0.860961
0.0008334	0.00100141	0.860489
0.0008337	0.00100167	0.860016
0.000834	0.00100193	0.859543
0.0008343	0.00100218	0.859069
0.0008346	0.00100244	0.858596
0.0008349	0.0010027	0.858122
0.0008352	0.00100296	0.857647
0.0008355	0.00100321	0.857173
0.0008358	0.00100347	0.856698
0.0008361	0.00100373	0.856223
0.0008364	0.00100398	0.855747
0.0008367	0.00100424	0.855271
0.000837	0.0010045	0.854795
0.0008373	0.00100475	0.854319
0.0008376	0.00100501	0.853842
0.0008379	0.00100527	0.853365
0.0008382	0.00100552	0.852888
0.0008385	0.00100578	0.85241
0.0008388	0.00100603	0.851932
0.0008391	0.00100629	0.851454
0.0008394	0.00100654	0.850976
0.0008397	0.0010068	0.850497
0.00084	0.00100706	0.850018
0.0008403	0.00100731	0.849538
0.0008406	0.00100756	0.849059
0.0008409	0.00100782	0.848579
0.0008412	0.00100807	0.848098
0.0008415	0.00100833	0.847618
0.0008418	0.00100858	0.847137
0.0008421	0.00100884	0.846656
0.0008424	0.00100909	0.846174
0.0008427	0.00100934	0.845693
0.000843	0.0010096	0.84521
0.0008433	0.00100985	0.844728
0.0008436	0.0010101	0.844245
0.0008439	0.00101036	0.843762
0.0008442	0.00101061	0.843279
0.0008445	0.00101086	0.842796
0.0008448	0.00101112	0.842312
0.0008451	0.00101137	0.841828
0.0008454	0.00101162	0.841343
0.0008457	0.00101187	0.840858
0.000846	0.00101213	0.840373
0.0008463	0.00101238	0.839888
0.0008466	0.00101263	0.839402
0.0008469	0.00101288	0.838917
0.0008472	0.00101313	0.83843
0.0008475	0.00101339	0.837944
0.0008478	0.00101364	0.837457
0.0008481	0.00101389	0.83697
0.0008484	0.00101414	0.836482
0.0008487	0.00101439	0.835995
0.000849	0.00101464	0.835507
0.0008493	0.00101489	0.835018
0.0008496	0.00101514	0.83453
0.0008499	0.00101539	0.834041
0.0008502	0.00101564	0.833552
0.0008505	0.00101589	0.833062
0.0008508	0.00101614	0.832573
0.0008511	0.00101639	0.832082
0.0008514	0.00101664	0.831592
0.0008517	0.00101689	0.831101
0.000852	0.00101714	0.830611
0.0008523	0.00101739	0.830119
0.0008526	0.00101764	0.829628
0.0008529	0.00101789	0.829136
0.0008532	0.00101813	0.828644
0.0008535	0.00101838	0.828151
0.0008538	0.00101863	0.827659
0.0008541	0.00101888	0.827166
0.0008544	0.00101913	0.826672
0.0008547	0.00101938	0.826179
0.000855	0.00101962	0.825685
0.0008553	0.00101987	0.825191
0.0008556	0.00102012	0.824696
0.0008559	0.00102037	0.824201
0.0008562	0.00102061	0.823706
0.0008565	0.00102086	0.823211
0.0008568	0.00102111	0.822715
0.0008571	0.00102135	0.822219
0.0008574	0.0010216	0.821723
0.0008577	0.00102185	0.821226
0.000858	0.00102209	0.82073
0.0008583	0.00102234	0.820232
0.0008586	0.00102259	0.819735
0.0008589	0.00102283	0.819237
0.0008592	0.00102308	0.818739
0.0008595	0.00102332	0.818241
0.0008598	0.00102357	0.817742
0.0008601	0.00102381	0.817243
0.0008604	0.00102406	0.816744
0.0008607	0.0010243	0.816245
0.000861	0.00102455	0.815745
0.0008613	0.00102479	0.815245
0.0008616	0.00102504	0.814745
0.0008619	0.00102528	0.814244
0.0008622	0.00102553	0.813743
0.0008625	0.00102577	0.813242
0.0008628	0.00102601	0.81274
0.0008631	0.00102626	0.812238
0.0008634	0.0010265	0.811736
0.0008637	0.00102674	0.811234
0.000864	0.00102699	0.810731
0.0008643	0.00102723	0.810228
0.0008646	0.00102747	0.809725
0.0008649	0.00102772	0.809221
0.0008652	0.00102796	0.808718
0.0008655	0.0010282	0.808213
0.0008658	0.00102844	0.807709
0.0008661	0.00102869	0.807204
0.0008664	0.00102893	0.806699
0.0008667	0.00102917	0.806194
0.000867	0.00102941	0.805688
0.0008673	0.00102965	0.805182
0.0008676	0.0010299	0.804676
0.0008679	0.00103014	0.80417
0.0008682	0.00103038	0.803663
0.0008685	0.00103062	0.803156
0.0008688	0.00103086	0.802649
0.0008691	0.0010311	0.802141
0.0008694	0.00103134	0.801633
0.0008697	0.00103158	0.801125
0.00087	0.00103182	0.800616
0.0008703	0.00103206	0.800108
0.0008706	0.0010323	0.799599
0.0008709	0.00103254	0.799089
0.0008712	0.00103278	0.79858
0.0008715	0.00103302	0.79807
0.0008718	0.00103326	0.797559
0.0008721	0.0010335	0.797049
0.0008724	0.00103374	0.796538
0.0008727	0.00103398	0.796027
0.000873	0.00103422	0.795516
0.0008733	0.00103445	0.795004
0.0008736	0.00103469	0.794492
0.0008739	0.00103493	0.79398
0.0008742	0.00103517	0.793467
0.0008745	0.00103541	0.792954
0.0008748	0.00103565	0.792441
0.0008751	0.00103588	0.791928
0.0008754	0.00103612	0.791414
0.0008757	0.00103636	0.7909
0.000876	0.00103659	0.790386
0.0008763	0.00103683	0.789871
0.0008766	0.00103707	0.789357
0.0008769	0.00103731	0.788842
0.0008772	0.00103754	0.788326
0.0008775	0.00103778	0.78781
0.0008778	0.00103801	0.787294
0.0008781	0.00103825	0.786778
0.0008784	0.00103849	0.786262
0.0008787	0.00103872	0.785745
0.000879	0.00103896	0.785228
0.0008793	0.00103919	0.78471
0.0008796	0.00103943	0.784193
0.0008799	0.00103966	0.783675
0.0008802	0.0010399	0.783156
0.0008805	0.00104013	0.782638
0.0008808	0.00104037	0.782119
0.0008811	0.0010406	0.7816
0.0008814	0.00104084	0.781081
0.0008817	0.00104107	0.780561
0.000882	0.00104131	0.780041
0.0008823	0.00104154	0.779521
0.0008826	0.00104177	0.779
0.0008829	0.00104201	0.778479
0.0008832	0.00104224	0.777958
0.0008835	0.00104247	0.777437
0.0008838	0.00104271	0.776915
0.0008841	0.00104294	0.776393
0.0008844	0.00104317	0.775871
0.0008847	0.00104341	0.775348
0.000885	0.00104364	0.774826
0.0008853	0.00104387	0.774303
0.0008856	0.0010441	0.773779
0.0008859	0.00104434	0.773256
0.0008862	0.00104457	0.772732
0.0008865	0.0010448	0.772207
0.0008868	0.00104503	0.771683
0.0008871	0.00104526	0.771158
0.0008874	0.00104549	0.770633
0.0008877	0.00104572	0.770108
0.000888	0.00104596	0.769582
0.0008883	0.00104619	0.769056
0.0008886	0.00104642	0.76853
0.0008889	0.00104665	0.768004
0.0008892	0.00104688	0.767477
0.0008895	0.00104711	0.76695
0.0008898	0.00104734	0.766423
0.0008901	0.00104757	0.765895
0.0008904	0.0010478	0.765367
0.0008907	0.00104803	0.764839
0.000891	0.00104826	0.764311
0.0008913	0.00104849	0.763782
0.0008916	0.00104871	0.763253
0.0008919	0.00104894	0.762724
0.0008922	0.00104917	0.762194
0.0008925	0.0010494	0.761664
0.0008928	0.00104963	0.761134
0.0008931	0.00104986	0.760604
0.0008934	0.00105009	0.760073
0.0008937	0.00105031	0.759542
0.000894	0.00105054	0.759011
0.0008943	0.00105077	0.758479
0.0008946	0.001051	0.757948
0.0008949	0.00105122	0.757416
0.0008952	0.00105145	0.756883
0.0008955	0.00105168	0.756351
0.0008958	0.0010519	0.755818
0.0008961	0.00105213	0.755285
0.0008964	0.00105236	0.754751
0.0008967	0.00105258	0.754218
0.000897	0.00105281	0.753684
0.0008973	0.00105304	0.753149
0.0008976	0.00105326	0.752615
0.0008979	0.00105349	0.75208
0.0008982	0.00105371	0.751545
0.0008985	0.00105394	0.75101
0.0008988	0.00105416	0.750474
0.0008991	0.00105439	0.749938
0.0008994	0.00105461	0.749402
0.0008997	0.00105484	0.748865
0.0009	0.00105506	0.748329
0.0009003	0.00105529	0.747792
0.0009006	0.00105551	0.747254
0.0009009	0.00105574	0.746717
0.0009012	0.00105596	0.746179
0.0009015	0.00105618	0.745641
0.0009018	0.00105641	0.745102
0.0009021	0.00105663	0.744564
0.0009024	0.00105685	0.744025
0.0009027	0.00105708	0.743486
0.000903	0.0010573	0.742946
0.0009033	0.00105752	0.742406
0.0009036	0.00105775	0.741866
0.0009039	0.00105797	0.741326
0.0009042	0.00105819	0.740785
0.0009045	0.00105841	0.740245
0.0009048	0.00105863	0.739703
0.0009051	0.00105886	0.739162
0.0009054	0.00105908	0.73862
0.0009057	0.0010593	0.738078
0.000906	0.00105952	0.737536
0.0009063	0.00105974	0.736994
0.0009066	0.00105996	0.736451
0.0009069	0.00106018	0.735908
0.0009072	0.0010604	0.735365
0.0009075	0.00106063	0.734821
0.0009078	0.00106085	0.734277
0.0009081	0.00106107	0.733733
0.0009084	0.00106129	0.733189
0.0009087	0.00106151	0.732644
0.000909	0.00106173	0.732099
0.0009093	0.00106194	0.731554
0.0009096	0.00106216	0.731009
0.0009099	0.00106238	0.730463
0.0009102	0.0010626	0.729917
0.0009105	0.00106282	0.729371
0.0009108	0.00106304	0.728824
0.0009111	0.00106326	0.728277
0.0009114	0.00106348	0.72773
0.0009117	0.0010637	0.727183
0.000912	0.00106391	0.726635
0.0009123	0.00106413	0.726088
0.0009126	0.00106435	0.725539
0.0009129	0.00106457	0.724991
0.0009132	0.00106478	0.724442
0.0009135	0.001065	0.723893
0.0009138	0.00106522	0.723344
0.0009141	0.00106544	0.722795
0.0009144	0.00106565	0.722245
0.0009147	0.00106587	0.721695
0.000915	0.00106609	0.721145
0.0009153	0.0010663	0.720594
0.0009156	0.00106652	0.720043
0.0009159	0.00106673	0.719492
0.0009162	0.00106695	0.718941
0.0009165	0.00106716	0.718389
0.0009168	0.00106738	0.717838
0.0009171	0.0010676	0.717285
0.0009174	0.00106781	0.716733
0.0009177	0.00106803	0.71618
0.000918	0.00106824	0.715628
0.0009183	0.00106845	0.715074
0.0009186	0.00106867	0.714521
0.0009189	0.00106888	0.713967
0.0009192	0.0010691	0.713413
0.0009195	0.00106931	0.712859
0.0009198	0.00106953	0.712305
0.0009201	0.00106974	0.71175
0.0009204	0.00106995	0.711195
0.0009207	0.00107017	0.71064
0.000921	0.00107038	0.710084
0.0009213	0.00107059	0.709528
0.0009216	0.0010708	0.708972
0.0009219	0.00107102	0.708416
0.0009222	0.00107123	0.707859
0.0009225	0.00107144	0.707302
0.0009228	0.00107165	0.706745
0.0009231	0.00107187	0.706188
0.0009234	0.00107208	0.70563
0.0009237	0.00107229	0.705072
0.000924	0.0010725	0.704514
0.0009243	0.00107271	0.703956
0.0009246	0.00107292	0.703397
0.0009249	0.00107313	0.702838
0.0009252	0.00107334	0.702279
0.0009255	0.00107356	0.70172
0.0009258	0.00107377	0.70116
0.0009261	0.00107398	0.7006
0.0009264	0.00107419	0.70004
0.0009267	0.0010744	0.699479
0.000927	0.00107461	0.698919
0.0009273	0.00107482	0.698358
0.0009276	0.00107502	0.697796
0.0009279	0.00107523	0.697235
0.0009282	0.00107544	0.696673
0.0009285	0.00107565	0.696111
0.0009288	0.00107586	0.695549
0.0009291	0.00107607	0.694986
0.0009294	0.00107628	0.694424
0.0009297	0.00107649	0.693861
0.00093	0.00107669	0.693297
0.0009303	0.0010769	0.692734
0.0009306	0.00107711	0.69217
0.0009309	0.00107732	0.691606
0.0009312	0.00107752	0.691042
0.0009315	0.00107773	0.690477
0.0009318	0.00107794	0.689912
0.0009321	0.00107815	0.689347
0.0009324	0.00107835	0.688782
0.0009327	0.00107856	0.688216
0.000933	0.00107877	0.687651
0.0009333	0.00107897	0.687084
0.0009336	0.00107918	0.686518
0.0009339	0.00107938	0.685952
0.0009342	0.00107959	0.685385
0.0009345	0.00107979	0.684818
0.0009348	0.00108	0.68425
0.0009351	0.00108021	0.683683
0.0009354	0.00108041	0.683115
0.0009357	0.00108062	0.682547
0.000936	0.00108082	0.681978
0.0009363	0.00108102	0.68141
0.0009366	0.00108123	0.680841
0.0009369	0.00108143	0.680272
0.0009372	0.00108164	0.679703
0.0009375	0.00108184	0.679133
0.0009378	0.00108204	0.678563
0.0009381	0.00108225	0.677993
0.0009384	0.00108245	0.677423
0.0009387	0.00108265	0.676852
0.000939	0.00108286	0.676281
0.0009393	0.00108306	0.67571
0.0009396	0.00108326	0.675139
